id,season,age,mp,ws
warriha01,2012,30,7,0.1
warriha01,2012,30,482,-0.1
washbch01,1986,21,385,-0.8
washbch01,1987,22,260,0.2
washbch01,1987,22,86,-0.1
washbch01,1987,22,174,0.3
washibo01,1969,22,5,0.0
washibo01,1970,23,823,0.7
washibo01,1971,24,967,1.5
washida01,2007,22,146,0.0
washido01,1974,22,438,0.2
washido01,1975,23,58,0.2
washidu01,1987,23,156,0.4
washidu01,1992,28,28,-0.1
washier01,1997,23,1539,-0.3
washier01,1998,24,761,0.3
washiji01,1965,22,1104,0.5
washiji01,1966,23,1475,1.3
washiji01,1967,24,2525,4.9
washiji01,1968,25,2705,5.4
washiji01,1969,26,2459,5.5
washiji01,1970,27,2501,6.7
washiji01,1971,28,2961,4.3
washiji01,1971,28,545,0.9
washiji01,1971,28,2416,3.4
washiji01,1972,29,2833,3.6
washiji01,1973,30,2519,4.7
washiji01,1974,31,1579,2.4
washiji01,1974,31,905,1.3
washiji01,1974,31,674,1.0
washiji01,1975,32,7,0.0
washike01,1973,22,400,0.8
washike01,1974,23,949,0.9
washike01,1975,24,492,0.9
washike01,1976,25,1342,4.3
washike01,1977,26,1617,5.3
washike01,1977,26,751,1.7
washike01,1977,26,866,3.6
washike01,1978,27,2764,6.9
washike01,1979,28,2657,9.1
washike01,1980,29,2120,6.8
washike01,1981,30,418,0.8
washike01,1987,36,56,0.1
washipe01,1986,23,1600,0.7
washipe01,1987,24,1379,0.7
washipe01,1988,25,1065,0.5
washiri01,1976,21,2265,3.2
washiri01,1977,22,2231,3.9
washiri01,1978,23,161,0.0
washiri01,1979,24,1092,2.0
washiri01,1980,25,1812,2.1
washiri01,1980,25,307,0.1
washiri01,1980,25,1505,2.0
washiri01,1981,26,313,-0.5
washist01,1974,23,4,0.0
washitr01,1967,23,1844,6.0
washitr01,1968,24,2625,8.3
washitr01,1969,25,2353,6.9
washitr01,1969,25,1249,3.4
washitr01,1969,25,1104,3.5
washitr01,1970,26,1876,3.4
washitr01,1971,27,2510,6.3
washitr01,1972,28,2027,2.2
washiwi01,1977,22,561,0.3
washiwi01,1977,22,38,-0.1
washiwi01,1977,22,523,0.4
washiwi01,1978,23,1139,1.8
watkida01,2007,23,71,-0.2
watkida01,2011,27,98,0.1
watsobo01,1954,24,702,
watsobo01,1954,24,,
watsobo01,1954,24,,
watsocj01,2007,23,368,0.4
watsocj01,2008,24,1883,3.3
watsocj01,2009,25,1788,3.1
watsocj01,2010,26,1091,2.1
watsocj01,2011,27,1159,2.6
watsocj01,2012,28,1521,3.8
watsocj01,2013,29,1193,3.2
watsocj01,2014,30,1422,4.0
watsocj01,2015,31,656,0.6
watsocj01,2016,32,525,0.1
watsoea01,2001,22,964,1.5
watsoea01,2002,23,1366,2.3
watsoea01,2003,24,1669,1.8
watsoea01,2004,25,1808,2.3
watsoea01,2005,26,1578,2.7
watsoea01,2005,26,975,1.6
watsoea01,2005,26,603,1.1
watsoea01,2006,27,2152,2.0
watsoea01,2007,28,2269,2.9
watsoea01,2008,29,1776,-0.2
watsoea01,2009,30,2322,2.6
watsoea01,2010,31,1567,1.0
watsoea01,2011,32,1033,0.4
watsoea01,2012,33,829,0.0
watsoea01,2013,34,161,-0.1
watsoja01,1994,22,673,0.8
watsoja01,1995,23,217,0.1
watsoja01,1996,24,340,0.3
watsoja01,1996,24,129,0.3
watsoja01,1996,24,211,0.1
watsoja01,1998,26,18,0.0
wattsro01,1965,22,3,0.0
wattsro01,1966,23,89,-0.1
wattssa01,1970,22,650,0.0
wattssl01,1973,22,1424,1.2
wattssl01,1974,23,2056,2.7
wattssl01,1975,24,2776,4.7
wattssl01,1976,25,2627,3.3
wattssl01,1977,26,1584,0.8
wattssl01,1977,26,809,0.2
wattssl01,1977,26,775,0.7
wattssl01,1978,27,1046,1.2
waynsma01,2012,21,202,-0.3
waynsma01,2012,21,165,-0.5
waynsma01,2012,21,37,0.2
waynsma01,2013,22,9,0.1
wearda01,2014,24,7,0.0
weartr01,2014,24,672,-0.3
weathcl01,1992,22,2654,3.3
weathcl01,1993,23,3147,6.0
weathcl01,1994,24,2991,3.6
weathcl01,1995,25,3096,5.8
weathcl01,1996,26,2949,5.0
weathcl01,1997,27,2325,4.5
weathcl01,1997,27,1290,2.3
weathcl01,1997,27,1035,2.2
weathcl01,1998,28,1040,4.0
weathcl01,1999,29,1615,5.1
weathcl01,2000,30,2774,8.6
weathcl01,2001,31,1728,3.5
weathcl01,2002,32,2024,5.5
weathcl01,2003,33,868,2.6
weathcl01,2003,33,216,0.6
weathcl01,2003,33,652,2.0
weathcl01,2004,34,525,1.1
weathni01,1973,23,1216,2.1
weathni01,1974,24,1347,3.6
weathni01,1975,25,1083,2.4
weathni01,1976,26,1657,2.6
weathni01,1976,26,152,-0.1
weathni01,1976,26,1505,2.8
weathni01,1977,27,611,0.6
weathni01,1978,28,2642,3.7
weathni01,1979,29,1124,0.1
weaveky01,2008,22,1166,1.2
weaveky01,2009,23,144,0.3
weaveky01,2010,24,69,0.0
webbech01,1993,20,2438,7.8
webbech01,1994,21,2067,4.0
webbech01,1995,22,558,1.9
webbech01,1996,23,2806,9.3
webbech01,1997,24,2809,8.3
webbech01,1998,25,1719,3.6
webbech01,1999,26,2880,10.7
webbech01,2000,27,2836,11.0
webbech01,2001,28,2071,8.6
webbech01,2002,29,2622,6.9
webbech01,2003,30,831,1.1
webbech01,2004,31,2370,3.4
webbech01,2004,31,1668,3.5
webbech01,2004,31,702,0.0
webbech01,2005,32,2893,4.4
webbech01,2006,33,1821,3.4
webbech01,2006,33,544,0.2
webbech01,2006,33,1277,3.3
webbech01,2007,34,126,0.1
webbje01,1970,22,300,-0.1
webbje01,1971,23,238,0.1
webbje01,1971,23,109,-0.1
webbje01,1971,23,129,0.2
webbma01,1992,22,51,0.1
webbsp01,1985,22,1229,3.5
webbsp01,1986,23,532,1.2
webbsp01,1987,24,1347,2.3
webbsp01,1988,25,1219,2.2
webbsp01,1989,26,2184,4.5
webbsp01,1990,27,2197,5.4
webbsp01,1991,28,2724,4.1
webbsp01,1992,29,2335,3.9
webbsp01,1993,30,2567,5.1
webbsp01,1994,31,2458,5.1
webbsp01,1995,32,1462,3.0
webbsp01,1995,32,817,2.2
webbsp01,1995,32,645,0.8
webbsp01,1997,34,34,-0.1
weberbr01,2015,23,169,0.0
weberbr01,2015,23,166,0.0
weberbr01,2015,23,3,0.0
weberja01,1946,28,,1.4
weberja01,1946,28,,0.3
weberja01,1946,28,,1.1
webstel01,1971,23,237,0.5
webstel01,1971,23,14,0.0
webstel01,1971,23,223,0.5
webstje01,1995,24,58,0.0
webstma01,1975,23,398,1.3
webstma01,1976,24,1276,3.9
webstma01,1977,25,2910,8.7
webstma01,1978,26,2027,2.8
webstma01,1979,27,298,0.2
webstma01,1980,28,1708,2.7
webstma01,1981,29,1883,3.2
webstma01,1982,30,1472,4.0
webstma01,1983,31,1290,2.5
webstma01,1986,34,102,0.2
webstma02,2005,19,1070,0.9
webstma02,2006,20,1759,1.3
webstma02,2007,21,2132,3.5
webstma02,2008,22,5,0.0
webstma02,2009,23,2005,4.4
webstma02,2010,24,1094,1.8
webstma02,2011,25,1140,1.5
webstma02,2012,26,2200,6.3
webstma02,2013,27,2157,5.0
webstma02,2014,28,352,0.0
wedmasc01,1974,22,2554,4.8
wedmasc01,1975,23,2968,4.9
wedmasc01,1976,24,2743,6.0
wedmasc01,1977,25,2961,7.8
wedmasc01,1978,26,2498,8.6
wedmasc01,1979,27,2347,7.1
wedmasc01,1980,28,2902,4.7
wedmasc01,1981,29,1638,1.6
wedmasc01,1982,30,1793,2.2
wedmasc01,1982,30,1290,1.5
wedmasc01,1982,30,503,0.7
wedmasc01,1983,31,916,1.2
wedmasc01,1984,32,1127,2.2
wedmasc01,1985,33,1402,2.7
wedmasc01,1986,34,78,-0.1
weemsso01,2008,22,55,-0.3
weemsso01,2009,23,1368,1.3
weemsso01,2010,24,1413,-0.4
weemsso01,2015,29,499,-0.5
weemsso01,2015,29,421,-0.4
weemsso01,2015,29,78,-0.2
wehrdi01,1948,23,,-0.1
weidnbr01,1983,23,38,0.0
weissbo01,1965,23,30,0.0
weissbo01,1966,24,29,0.1
weissbo01,1967,25,1614,2.9
weissbo01,1968,26,1478,1.7
weissbo01,1968,26,242,-0.3
weissbo01,1968,26,1236,2.0
weissbo01,1969,27,2544,3.6
weissbo01,1970,28,2237,4.7
weissbo01,1971,29,2450,5.6
weissbo01,1972,30,2086,4.3
weissbo01,1973,31,1708,4.4
weissbo01,1974,32,1338,1.1
weissbo01,1975,33,995,1.4
weissbo01,1976,34,768,1.4
weitzri01,1967,21,75,-0.3
wellsbo01,1998,22,35,0.1
wellsbo01,1999,23,1162,3.1
wellsbo01,2000,24,1995,5.9
wellsbo01,2001,25,2348,6.0
wellsbo01,2002,26,2396,4.0
wellsbo01,2003,27,1872,0.9
wellsbo01,2003,27,404,-0.1
wellsbo01,2003,27,1468,1.0
wellsbo01,2004,28,1489,3.1
wellsbo01,2005,29,1684,3.4
wellsbo01,2006,30,590,-0.1
wellsbo01,2007,31,1562,3.0
wellsbo01,2007,31,1124,2.1
wellsbo01,2007,31,438,0.8
wellsbu01,1997,23,395,0.1
wellsow01,1974,24,214,0.1
wellsra01,1962,22,48,-0.2
welpch01,1987,24,132,0.3
welpch01,1988,25,843,0.7
welpch01,1989,26,198,0.0
welpch01,1989,26,56,-0.1
welpch01,1989,26,142,0.2
welscji01,2002,23,234,-0.4
welscji01,2003,24,2179,3.6
welscji01,2004,25,1317,1.7
welscji01,2004,25,1125,1.9
welscji01,2004,25,192,-0.3
welscji01,2005,26,866,0.8
wennibi01,1985,22,562,0.9
wennibi01,1986,23,560,0.5
wennibi01,1987,24,125,0.4
wennibi01,1988,25,1074,1.3
wennibi01,1989,26,814,1.2
wennibi01,1990,27,1455,2.1
wennibi01,1993,30,1371,3.5
wennibi01,1994,31,956,2.3
wennibi01,1995,32,1065,2.8
wennibi01,1996,33,783,2.0
wennibi01,1997,34,467,0.8
wennibi01,1998,35,451,-0.3
wennibi01,1999,36,57,0.1
wenstma01,1993,23,37,0.1
werdaro01,1992,22,149,-0.1
werdaro01,1995,25,93,0.2
werdaro01,1996,26,31,0.0
wertira01,1946,25,,-0.6
wertira01,1946,25,,-0.3
wertira01,1946,25,,-0.4
wertira01,1947,26,,-0.7
wesleda01,1993,23,542,0.6
wesleda01,1994,24,1380,2.6
wesleda01,1995,25,2104,6.3
wesleda01,1996,26,2991,6.1
wesleda01,1997,27,2845,5.8
wesleda01,1998,28,1848,4.8
wesleda01,1999,29,2760,6.1
wesleda01,2000,30,3106,7.6
wesleda01,2001,31,2487,2.6
wesleda01,2002,32,2710,7.0
wesleda01,2003,33,2001,2.8
wesleda01,2004,34,2774,5.2
wesleda01,2004,34,934,0.7
wesleda01,2004,34,1840,4.4
wesleda01,2005,35,2372,3.6
wesleda01,2006,36,352,0.3
weslewa01,1966,22,909,-0.4
weslewa01,1967,23,918,0.7
weslewa01,1968,24,1334,1.7
weslewa01,1969,25,1407,1.2
weslewa01,1970,26,2425,4.1
weslewa01,1971,27,2185,1.2
weslewa01,1972,28,474,-0.3
weslewa01,1972,28,110,-0.2
weslewa01,1972,28,364,-0.1
weslewa01,1973,29,400,1.0
weslewa01,1974,30,247,0.2
weslewa01,1974,30,33,0.0
weslewa01,1974,30,214,0.2
weslewa01,1975,31,7,0.0
westbde01,1967,,127,0.3
westbde01,1967,,59,0.3
westbde01,1967,,68,0.0
westbru01,2008,20,2668,1.9
westbru01,2009,21,2813,6.1
westbru01,2010,22,2847,9.4
westbru01,2011,23,2331,7.9
westbru01,2012,24,2861,11.6
westbru01,2013,25,1412,5.2
westbru01,2014,26,2302,10.6
westbru01,2015,27,2750,14.0
westbru01,2016,28,1630,6.9
westda01,2003,23,930,2.8
westda01,2004,24,552,0.2
westda01,2005,25,2526,7.4
westda01,2006,26,1900,5.2
westda01,2007,27,2870,8.4
westda01,2008,28,2982,7.8
westda01,2009,29,2949,7.5
westda01,2010,30,2451,7.8
westda01,2011,31,1925,5.9
westda01,2012,32,2435,9.1
westda01,2013,33,2472,8.1
westda01,2014,34,1895,4.3
westda01,2015,35,1404,5.4
westda01,2016,36,484,1.6
westde01,2004,21,507,0.9
westde01,2005,22,2418,5.7
westde01,2006,23,2219,3.7
westde01,2007,24,1533,1.3
westde01,2007,24,727,-0.4
westde01,2007,24,806,1.7
westde01,2008,25,2152,6.4
westde01,2009,26,1500,3.3
westde01,2010,27,453,0.9
westde01,2011,28,1060,2.2
westdo01,1989,22,378,-0.1
westdo01,1990,23,824,1.2
westdo01,1991,24,2540,4.6
westdo01,1992,25,3104,4.3
westdo01,1993,26,2182,2.6
westdo01,1994,27,2328,1.8
westdo01,1995,28,1639,0.8
westdo01,1996,29,1920,1.7
westdo01,1997,30,688,0.1
westdo01,1998,31,294,0.4
westdo01,1999,32,581,0.5
westdo01,2000,33,171,-0.1
westje01,1960,22,2797,6.6
westje01,1961,23,3087,12.9
westje01,1962,24,2163,8.1
westje01,1963,25,2906,14.0
westje01,1964,26,3066,16.7
westje01,1965,27,3218,17.1
westje01,1966,28,2670,11.7
westje01,1967,29,1919,9.6
westje01,1968,30,2394,10.8
westje01,1969,31,3106,
westje01,1970,32,2845,12.8
westje01,1971,33,2973,13.3
westje01,1972,34,2460,10.6
westje01,1973,35,967,3.2
westma01,1983,23,202,-0.1
westma01,1984,24,888,1.1
westma01,1984,24,6,0.0
westma01,1984,24,882,1.1
westma01,1985,25,1172,0.9
westma01,1986,26,1333,1.9
westma01,1987,27,2098,3.1
westma01,1987,27,1183,2.5
westma01,1987,27,915,0.6
westma01,1988,28,2019,5.5
westma01,1989,29,2399,8.2
westma01,1990,30,1957,6.5
westma01,1991,31,1436,3.9
westma01,1992,32,1558,3.4
westma01,1993,33,1236,2.4
westma01,1994,34,1543,1.8
westma01,1995,35,682,0.8
westma01,1996,36,959,1.6
westma01,1997,37,105,0.0
westma01,1998,38,499,0.7
westma01,1999,39,127,0.2
westma02,2007,23,269,0.5
westma02,2008,24,269,0.4
westma02,2009,25,142,0.3
westma02,2010,26,116,0.2
westppa01,1972,22,482,1.4
westppa01,1973,23,1165,3.2
westppa01,1974,24,1581,5.1
westppa01,1975,25,2960,9.6
westppa01,1976,26,2600,9.6
westppa01,1977,27,2481,9.8
westppa01,1978,28,2641,10.4
westppa01,1979,29,2665,10.5
westppa01,1980,30,1078,2.4
westppa01,1981,31,451,0.3
westppa01,1982,32,1978,3.7
westppa01,1983,33,865,1.5
westro01,1967,23,14,0.0
wetzejo01,1967,23,434,0.7
wetzejo01,1970,26,1091,2.0
wetzejo01,1971,27,419,0.5
wetzejo01,1972,28,504,0.5
wetzejo01,1973,29,1232,1.1
wetzejo01,1974,30,785,1.5
wetzejo01,1975,31,249,0.4
whalero01,2005,23,212,0.0
whatlen01,1983,21,2159,1.9
whatlen01,1984,22,1385,0.8
whatlen01,1985,23,107,0.0
whatlen01,1985,23,66,0.1
whatlen01,1985,23,27,0.0
whatlen01,1985,23,14,-0.1
whatlen01,1986,24,1816,3.3
whatlen01,1987,25,24,0.0
whatlen01,1988,26,90,0.0
whatlen01,1991,29,209,0.6
whatlen01,1993,31,1004,2.2
whatlen01,1994,32,292,0.7
whatlen01,1996,34,22,0.0
wheatde01,1997,24,150,0.2
wheatde01,1998,25,590,0.3
wheelcl01,1987,28,513,0.4
wheelcl01,1988,29,354,0.6
wheelcl01,1988,29,143,0.4
wheelcl01,1988,29,211,0.2
wheelty01,1998,23,3,0.1
whitask01,1954,24,15,-0.1
whitedj01,2008,22,130,0.4
whitedj01,2009,23,102,0.6
whitedj01,2010,24,685,1.8
whitedj01,2010,24,219,0.3
whitedj01,2010,24,466,1.6
whitedj01,2011,25,1098,0.8
whitedj01,2012,26,86,0.2
whitedj01,2013,27,10,0.0
whitedo01,1996,27,259,0.1
whitedo01,1997,28,16,0.0
whiteer01,1987,22,352,0.8
whiteer01,1988,23,436,0.5
whiteer01,1988,23,2,0.0
whiteer01,1988,23,434,0.5
whiteha01,2010,21,2,0.0
whiteha01,2011,22,109,0.2
whiteha01,2014,25,1142,5.3
whiteha01,2015,26,2125,10.3
whiteha01,2016,27,1400,4.3
whitehe01,1970,22,315,0.1
whitehu01,1962,23,271,-0.2
whitehu01,1963,24,196,-0.6
whitehu01,1969,30,824,0.3
whitehu01,1970,31,166,-0.3
whiteis01,2016,21,849,-0.8
whiteja01,1998,22,191,0.2
whiteja01,1999,23,1537,3.2
whiteja01,2000,24,1609,2.1
whiteja01,2001,25,1346,3.3
whiteja01,2002,26,230,0.6
whiteja01,2003,27,865,1.2
whiteja01,2003,27,4,0.0
whiteja01,2003,27,861,1.2
whiteja01,2004,28,135,-0.1
whiteja02,2006,24,137,0.3
whiteja02,2008,26,11,0.0
whiteja02,2012,30,435,0.5
whiteje01,1978,22,152,0.1
whiteje01,1979,23,553,0.2
whiteje01,1979,23,225,0.4
whiteje01,1979,23,328,-0.2
whiteje01,1980,24,688,0.2
whiteje01,1980,24,118,-0.2
whiteje01,1980,24,8,0.0
whiteje01,1980,24,562,0.3
whiteje01,1981,25,2214,5.3
whiteje01,1982,26,905,2.1
whiteje01,1983,27,921,1.5
whiteje01,1984,28,2536,3.6
whiteje01,1985,29,1079,0.3
whiteje01,1986,30,937,1.2
whiteje01,1987,31,1221,1.6
whiteje01,1988,32,622,0.4
whiteje01,1988,32,42,0.0
whiteje01,1988,32,580,0.4
whitejo01,1969,23,1328,2.0
whitejo01,1970,24,2787,6.7
whitejo01,1971,25,3261,5.4
whitejo01,1972,26,3250,6.1
whitejo01,1973,27,3238,7.3
whitejo01,1974,28,3220,8.0
whitejo01,1975,29,3257,7.4
whitejo01,1976,30,3333,6.5
whitejo01,1977,31,1641,1.7
whitejo01,1978,32,2338,1.1
whitejo01,1978,32,1455,-0.3
whitejo01,1978,32,883,1.4
whitejo01,1979,33,2052,1.5
whitejo01,1980,34,236,0.1
whiteok01,2016,24,87,0.2
whitera01,1989,22,707,-0.2
whitera01,1990,23,1901,0.7
whitera01,1991,24,1021,0.4
whitera01,1992,25,1433,0.8
whitera01,1993,26,320,0.2
whitero01,1982,23,626,1.5
whitero01,1983,24,372,0.4
whitero01,1983,24,308,0.5
whitero01,1983,24,45,-0.1
whitero01,1983,24,19,0.0
whitero01,1984,25,1106,1.0
whitero01,1985,26,1761,2.6
whitero01,1986,27,1545,1.0
whitero02,2001,21,129,-0.2
whitero02,2002,22,1563,-0.4
whitero02,2003,23,985,1.8
whitero02,2004,24,677,0.5
whitero02,2004,24,531,0.7
whitero02,2004,24,146,-0.2
whitero03,2013,22,9,0.0
whiteru01,1975,22,284,0.2
whiteru01,1976,23,368,0.2
whiteru01,1977,24,219,-0.3
whiteru01,1979,26,106,0.1
whiteru01,1980,27,208,0.0
whiteru01,1980,27,43,0.1
whiteru01,1980,27,165,-0.1
whiteto01,1987,22,581,-0.3
whiteto01,1987,22,2,0.0
whiteto01,1987,22,117,-0.3
whiteto01,1987,22,462,0.0
whitewi01,1984,22,234,-0.2
whitewi01,1985,23,343,0.5
whitfdw01,1995,23,122,0.0
whitnch01,1993,22,339,-0.3
whitnch01,1994,23,179,-0.2
whitnch01,1995,24,335,1.3
whitnch01,1996,25,1117,3.2
whitnch01,1997,26,1073,2.7
whitnch01,1998,27,441,1.0
whitnch01,1999,28,1627,4.0
whitnch01,2000,29,1532,2.3
whitnch01,2001,30,2171,6.5
whitnch01,2002,31,1052,0.6
whitnch01,2002,31,762,0.8
whitnch01,2002,31,290,-0.2
whitnch01,2003,32,186,0.2
whitnha01,1967,28,1159,1.8
whitnha01,1968,29,892,0.5
whitnha01,1968,29,643,0.5
whitnha01,1968,29,249,0.0
whitnha01,1969,30,981,1.1
whitnha02,1980,23,782,1.5
whitnha02,1981,24,266,-0.1
whittsh01,2014,23,108,0.4
whittsh01,2015,24,41,0.0
wickssi01,1971,22,3245,2.3
wickssi01,1972,23,3152,5.6
wickssi01,1973,24,2853,5.6
wickssi01,1974,25,3162,9.7
wickssi01,1975,26,3044,7.1
wickssi01,1976,27,2642,6.1
wickssi01,1977,28,2413,4.2
wickssi01,1978,29,2022,1.5
wickssi01,1979,30,2146,-0.1
wickssi01,1980,31,1083,0.4
widbyro01,1967,22,137,0.0
wiermu01,1949,23,,1.6
wiesebo01,1961,23,326,-0.7
wiggian01,2014,19,2969,2.1
wiggian01,2015,20,2845,4.1
wiggian01,2016,21,1704,2.0
wiggimi01,1983,24,2123,3.3
wiggimi01,1984,25,1575,3.5
wiggimi01,1985,26,1198,2.0
wiggimi01,1986,27,788,1.2
wiggimi01,1989,30,1852,5.4
wiggimi01,1991,32,569,-0.1
wilbuke01,1967,23,26,0.1
wilbuke01,1968,24,479,0.0
wilbuke01,1968,24,14,0.0
wilbuke01,1968,24,22,0.0
wilbuke01,1968,24,409,0.1
wilbuke01,1968,24,34,0.0
wilbuke01,1968,24,465,0.1
wilcoch01,2002,20,479,0.6
wilcoch01,2003,21,1340,2.6
wilcoch01,2004,22,1005,1.3
wilcoch01,2005,23,1529,4.4
wilcoch01,2005,23,657,1.6
wilcoch01,2005,23,872,2.8
wilcoch01,2006,24,2586,6.0
wilcoch01,2007,25,1739,3.4
wilcoch01,2008,26,1049,1.1
wilcoch01,2008,26,719,0.6
wilcoch01,2008,26,330,0.5
wilcoch01,2009,27,441,0.2
wilcoch01,2010,28,995,2.8
wilcoch01,2011,29,481,1.3
wilcoch01,2012,30,830,3.1
wilcocj01,2014,24,101,0.0
wilcocj01,2015,25,167,0.3
wilcocj01,2016,26,75,0.0
wilcudc01,1948,25,,0.4
wilcudc01,1949,26,,0.6
wileyge01,1962,25,1488,1.8
wileyge01,1963,26,1510,2.8
wileyge01,1964,27,2002,2.4
wileyge01,1965,28,1386,1.3
wileyge01,1967,30,85,-0.1
wileyge01,1967,30,64,0.0
wileyge01,1967,30,21,0.0
wileymi01,1980,23,271,0.8
wileymi01,1981,24,1013,2.1
wileymo01,1988,22,408,0.2
wileymo01,1989,23,638,0.1
wileymo01,1990,24,350,0.1
wileymo01,1991,25,870,0.9
wileymo01,1991,25,90,-0.2
wileymo01,1991,25,13,0.0
wileymo01,1991,25,767,1.1
wileymo01,1992,26,995,0.5
wileymo01,1992,26,354,0.2
wileymo01,1992,26,641,0.3
wileymo01,1993,27,158,-0.2
wileymo01,1993,27,34,-0.1
wileymo01,1993,27,124,-0.2
wileymo01,1994,28,424,1.1
wileymo01,1994,28,407,1.1
wileymo01,1994,28,17,0.0
wilfowi01,1957,24,1360,2.1
wilfowi01,1958,25,741,0.2
wilfowi01,1959,26,1992,0.6
wilfowi01,1960,27,717,-0.3
wilkebo01,1976,22,1552,0.9
wilkebo01,1977,23,2780,0.7
wilkebo01,1978,24,2425,2.9
wilkebo01,1979,25,2381,0.2
wilkebo01,1980,26,2238,3.2
wilkebo01,1981,27,1805,0.7
wilkebo01,1982,28,1702,-0.3
wilkeja01,1974,21,2515,5.1
wilkeja01,1975,22,2716,8.3
wilkeja01,1976,23,2579,7.3
wilkeja01,1977,24,1490,3.3
wilkeja01,1978,25,2915,6.9
wilkeja01,1979,26,3111,10.0
wilkeja01,1980,27,3028,8.5
wilkeja01,1981,28,2906,7.7
wilkeja01,1982,29,2552,7.4
wilkeja01,1983,30,2507,6.0
wilkeja01,1984,31,761,0.9
wilkeja01,1985,32,195,0.0
wilkeja02,1980,22,540,0.8
wilkeja02,1981,23,862,1.1
wilkeja02,1982,24,129,0.1
wilkele01,1960,23,1898,4.9
wilkele01,1961,24,870,0.4
wilkele01,1962,25,2569,4.0
wilkele01,1963,26,2526,5.0
wilkele01,1964,27,2854,8.1
wilkele01,1965,28,2692,7.6
wilkele01,1966,29,2974,7.6
wilkele01,1967,30,3169,10.1
wilkele01,1968,31,3463,9.0
wilkele01,1969,32,2802,4.9
wilkele01,1970,33,2641,5.7
wilkele01,1971,34,2989,9.6
wilkele01,1972,35,2973,9.5
wilkele01,1973,36,2483,6.5
wilkele01,1974,37,1161,2.7
wilkida01,1984,24,45,-0.1
wilkida01,1984,24,7,0.0
wilkida01,1984,24,38,-0.1
wilkida02,2004,25,520,1.0
wilkida02,2005,26,1525,1.7
wilkida02,2006,27,2037,2.8
wilkida02,2007,28,1843,1.0
wilkida02,2008,29,636,0.0
wilkida02,2009,30,1585,1.9
wilkida02,2010,31,676,1.5
wilkida02,2011,32,922,0.4
wilkida02,2012,33,1095,1.9
wilkido01,1982,23,2697,5.8
wilkido01,1983,24,2961,7.0
wilkido01,1984,25,3023,7.6
wilkido01,1985,26,3049,10.8
wilkido01,1986,27,2969,12.2
wilkido01,1987,28,2948,9.8
wilkido01,1988,29,2997,10.4
wilkido01,1989,30,2888,11.1
wilkido01,1990,31,3078,11.4
wilkido01,1991,32,1601,5.1
wilkido01,1992,33,2647,10.5
wilkido01,1993,34,2635,8.4
wilkido01,1993,34,1687,5.8
wilkido01,1993,34,948,2.6
wilkido01,1994,35,2423,3.9
wilkido01,1996,37,1945,3.4
wilkido01,1998,39,252,0.3
wilkied01,1984,22,917,0.8
wilkied01,1986,24,454,-0.1
wilkied01,1988,26,584,0.3
wilkied01,1989,27,972,0.8
wilkied01,1990,28,668,0.3
wilkied01,1992,30,192,0.5
wilkige01,1985,22,2025,0.7
wilkige01,1986,23,2758,3.3
wilkige01,1987,24,2703,3.4
wilkige01,1988,25,2414,4.3
wilkige01,1989,26,2609,4.4
wilkige01,1990,27,2164,3.0
wilkige01,1991,28,2344,4.0
wilkige01,1992,29,2079,3.5
wilkige01,1993,30,2768,6.8
wilkige01,1995,32,738,-0.2
wilkige01,1996,33,2202,2.1
wilkige01,1997,34,1252,-1.2
wilkige01,1998,35,28,-0.2
wilkije01,1980,25,1058,0.5
wilkije01,1981,26,2274,1.0
wilkije01,1982,27,2307,2.4
wilkije01,1983,28,1734,2.3
wilkije01,1984,29,1505,2.3
wilkije01,1985,30,1126,0.3
wilkije01,1985,30,604,0.1
wilkije01,1985,30,522,0.2
wilksmi01,2002,23,688,0.7
wilksmi01,2002,23,364,0.3
wilksmi01,2002,23,324,0.4
wilksmi01,2003,24,145,0.5
wilksmi01,2004,25,278,0.6
wilksmi01,2005,26,348,-0.3
wilksmi01,2005,26,243,-0.4
wilksmi01,2005,26,105,0.1
wilksmi01,2006,27,534,0.8
wilksmi01,2007,28,188,0.2
wilksmi01,2007,28,122,0.1
wilksmi01,2007,28,44,0.1
wilksmi01,2007,28,22,0.0
wilksmi01,2009,30,59,0.0
williaa01,1993,22,12,-0.1
williaa01,1994,23,72,-0.1
williaa01,1996,25,563,1.1
williaa01,1996,25,10,-0.1
williaa01,1996,25,553,1.2
williaa01,1997,26,757,1.7
williaa01,1998,27,458,1.1
williaa01,1999,28,1545,4.8
williaa01,2000,29,2336,5.2
williaa01,2001,30,1546,5.0
williaa01,2002,31,1597,3.7
williaa01,2003,32,1337,3.4
williaa01,2004,33,315,0.3
williaa01,2004,33,150,0.2
williaa01,2004,33,165,0.0
williaa01,2005,34,791,1.6
williaa01,2005,34,99,0.1
williaa01,2005,34,692,1.5
williaa01,2006,35,374,0.7
williaa01,2007,36,297,0.4
willial01,1970,22,70,0.0
willial02,1997,23,1071,1.3
willial02,1997,23,864,1.4
willial02,1997,23,207,0.0
willial02,1998,24,1051,1.2
willial02,1999,25,779,1.0
willial02,2000,26,2394,5.4
willial02,2001,27,2927,5.2
willial02,2002,28,2638,5.5
willial02,2003,29,1730,2.1
willial02,2005,31,10,-0.1
willial02,2006,32,10,-0.1
willial03,2015,23,68,0.2
willial03,2016,24,116,0.4
williar01,1967,28,1739,0.0
williar01,1968,29,1987,3.4
williar01,1969,30,1545,3.1
williar01,1970,31,1141,2.7
